t,src,seq,t_gen
17.479154,293,17,17.479154
17.480128,86,17,17.480128
17.483561,105,17,17.483561
17.483630,259,17,17.483630
17.484432,133,17,17.484432
17.484452,40,17,17.484452
17.485038,96,17,17.485038
17.485111,199,17,17.485111
17.486041,142,17,17.486041
17.487495,380,17,17.487495
17.487712,384,17,17.487712
17.487876,94,17,17.487876
17.488401,346,17,17.488401
17.489274,358,17,17.489274
17.489787,89,17,17.489787
17.490820,18,17,17.490820
17.492316,219,17,17.492316
17.492467,253,17,17.492467
17.495571,152,17,17.495571
17.496037,295,17,17.496037
18.000604,291,18,18.000604
18.001339,395,18,18.001339
18.001550,195,18,18.001550
18.002595,198,18,18.002595
18.004256,132,18,18.004256
18.004345,304,18,18.004345
18.004466,248,18,18.004466
18.009650,88,18,18.009650
18.010844,230,18,18.010844
18.010987,270,18,18.010987
18.012264,125,18,18.012264
18.012310,75,18,18.012310
18.012377,399,18,18.012377
18.012472,305,18,18.012472
18.012749,97,18,18.012749
18.013261,102,18,18.013261
18.014550,149,18,18.014550
18.014817,287,18,18.014817
18.016233,13,18,18.016233
18.016451,355,18,18.016451
18.018280,387,18,18.018280
18.018783,218,18,18.018783
18.019825,261,18,18.019825
18.021488,169,18,18.021488
18.022830,21,18,18.022830
18.026254,240,18,18.026254
18.027554,310,18,18.027554
18.027983,5,18,18.027983
18.029435,265,18,18.029435
18.032541,368,18,18.032541
18.035205,318,18,18.035205
18.035224,29,18,18.035224
18.036217,87,18,18.036217
18.039485,382,18,18.039485
18.041029,228,18,18.041029
18.042617,285,18,18.042617
18.043266,6,18,18.043266
18.045116,249,18,18.045116
18.046014,4,18,18.046014
18.046947,357,18,18.046947
18.047810,323,18,18.047810
18.048281,252,18,18.048281
18.048747,336,18,18.048747
18.049239,3,18,18.049239
18.049708,135,18,18.049708
18.049979,260,18,18.049979
18.050016,85,18,18.050016
18.053215,171,18,18.053215
18.056743,226,18,18.056743
18.056908,58,18,18.056908
18.058049,170,18,18.058049
18.060460,166,18,18.060460
18.060530,50,18,18.060530
18.061922,266,18,18.061922
18.065926,77,18,18.065926
18.065952,333,18,18.065952
18.066408,60,18,18.066408
18.068626,231,18,18.068626
18.072143,306,18,18.072143
18.072935,180,18,18.072935
18.074134,120,18,18.074134
18.074239,90,18,18.074239
18.074415,76,18,18.074415
18.076814,129,18,18.076814
18.080197,321,18,18.080197
18.084288,106,18,18.084288
18.085050,344,18,18.085050
18.089705,234,18,18.089705
18.092181,189,18,18.092181
18.093776,191,18,18.093776
18.094531,246,18,18.094531
18.096359,326,18,18.096359
18.097011,376,18,18.097011
18.100182,202,18,18.100182
18.100258,334,18,18.100258
18.100759,71,18,18.100759
18.102783,377,18,18.102783
18.105767,244,18,18.105767
18.107764,92,18,18.107764
18.111329,308,18,18.111329
18.112233,398,18,18.112233
18.113542,140,18,18.113542
18.114132,52,18,18.114132
18.115535,370,18,18.115535
18.116539,339,18,18.116539
18.117631,264,18,18.117631
18.118587,7,18,18.118587
18.119022,178,18,18.119022
18.120773,51,18,18.120773
18.122326,19,18,18.122326
18.123267,173,18,18.123267
18.123523,386,18,18.123523
18.127013,331,18,18.127013
18.128617,46,18,18.128617
18.129351,91,18,18.129351
18.130314,232,18,18.130314
18.133348,223,18,18.133348
18.135557,255,18,18.135557
18.136115,227,18,18.136115
18.136342,119,18,18.136342
18.136504,95,18,18.136504
18.137288,303,18,18.137288
18.138887,100,18,18.138887
18.140576,280,18,18.140576
18.142043,391,18,18.142043
18.143560,168,18,18.143560
18.144888,136,18,18.144888
18.146572,201,18,18.146572
18.148121,66,18,18.148121
18.149822,123,18,18.149822
18.150412,381,18,18.150412
18.150846,317,18,18.150846
18.153688,301,18,18.153688
18.154626,204,18,18.154626
18.155034,22,18,18.155034
18.156377,27,18,18.156377
18.158110,277,18,18.158110
18.158244,172,18,18.158244
18.160283,194,18,18.160283
18.162041,276,18,18.162041
18.162202,62,18,18.162202
18.162559,236,18,18.162559
18.164152,160,18,18.164152
18.164189,348,18,18.164189
18.164771,104,18,18.164771
18.164968,108,18,18.164968
18.166095,314,18,18.166095
18.167815,181,18,18.167815
18.174391,74,18,18.174391
18.175104,322,18,18.175104
18.175935,68,18,18.175935
18.177253,213,18,18.177253
18.177613,296,18,18.177613
18.179054,55,18,18.179054
18.180576,127,18,18.180576
18.180653,183,18,18.180653
18.181581,41,18,18.181581
18.182231,361,18,18.182231
18.184051,26,18,18.184051
18.184745,309,18,18.184745
18.187122,61,18,18.187122
18.187162,20,18,18.187162
18.187376,271,18,18.187376
18.188113,16,18,18.188113
18.189163,84,18,18.189163
18.189678,164,18,18.189678
18.190365,31,18,18.190365
18.190699,269,18,18.190699
18.190880,47,18,18.190880
18.191220,251,18,18.191220
18.191551,153,18,18.191551
18.192619,56,18,18.192619
18.193414,112,18,18.193414
18.194160,320,18,18.194160
18.194434,139,18,18.194434
18.197772,338,18,18.197772
18.198767,42,18,18.198767
18.199830,283,18,18.199830
18.199834,268,18,18.199834
18.201383,217,18,18.201383
18.201609,205,18,18.201609
18.202153,366,18,18.202153
18.202212,161,18,18.202212
18.203461,388,18,18.203461
18.207640,351,18,18.207640
18.207804,352,18,18.207804
18.210922,319,18,18.210922
18.212754,130,18,18.212754
18.212973,356,18,18.212973
18.213472,316,18,18.213472
18.213917,36,18,18.213917
18.215892,211,18,18.215892
18.215997,390,18,18.215997
18.216303,208,18,18.216303
18.216639,235,18,18.216639
18.217078,186,18,18.217078
18.217380,190,18,18.217380
18.218907,379,18,18.218907
18.220333,146,18,18.220333
18.223572,39,18,18.223572
18.223758,82,18,18.223758
18.224071,220,18,18.224071
18.224542,44,18,18.224542
18.227430,141,18,18.227430
18.227949,329,18,18.227949
18.229130,263,18,18.229130
18.230110,124,18,18.230110
18.230503,155,18,18.230503
18.236595,256,18,18.236595
18.237334,188,18,18.237334
18.239877,257,18,18.239877
18.241446,375,18,18.241446
18.241853,262,18,18.241853
18.244755,53,18,18.244755
18.245512,17,18,18.245512
18.248839,35,18,18.248839
18.251355,128,18,18.251355
18.251967,65,18,18.251967
18.254195,258,18,18.254195
18.255314,111,18,18.255314
18.256226,110,18,18.256226
18.256537,10,18,18.256537
18.256880,307,18,18.256880
18.257027,335,18,18.257027
18.258806,187,18,18.258806
18.259821,73,18,18.259821
18.261185,9,18,18.261185
18.261503,193,18,18.261503
18.265044,113,18,18.265044
18.265430,284,18,18.265430
18.267734,378,18,18.267734
18.268137,0,18,18.268137
18.268640,302,18,18.268640
18.269434,371,18,18.269434
18.269537,137,18,18.269537
18.269559,157,18,18.269559
18.271065,165,18,18.271065
18.271229,151,18,18.271229
18.272295,12,18,18.272295
18.272324,162,18,18.272324
18.274181,118,18,18.274181
18.274260,72,18,18.274260
18.275540,332,18,18.275540
18.277681,70,18,18.277681
18.279033,126,18,18.279033
18.280789,282,18,18.280789
18.281392,174,18,18.281392
18.282032,224,18,18.282032
18.285922,363,18,18.285922
18.287606,359,18,18.287606
18.289506,343,18,18.289506
18.289840,328,18,18.289840
18.289956,93,18,18.289956
18.290053,176,18,18.290053
18.290076,14,18,18.290076
18.290444,179,18,18.290444
18.291702,237,18,18.291702
18.292716,340,18,18.292716
18.296040,210,18,18.296040
18.296390,212,18,18.296390
18.298106,241,18,18.298106
18.298651,196,18,18.298651
18.298968,177,18,18.298968
18.304297,347,18,18.304297
18.304494,342,18,18.304494
18.304589,2,18,18.304589
18.305493,394,18,18.305493
18.305874,80,18,18.305874
18.309591,250,18,18.309591
18.310846,163,18,18.310846
18.312679,273,18,18.312679
18.312764,182,18,18.312764
18.312818,103,18,18.312818
18.315563,59,18,18.315563
18.316531,206,18,18.316531
18.316707,300,18,18.316707
18.316965,32,18,18.316965
18.317528,122,18,18.317528
18.319514,117,18,18.319514
18.320012,25,18,18.320012
18.321176,330,18,18.321176
18.321839,360,18,18.321839
18.324299,148,18,18.324299
18.324539,197,18,18.324539
18.324916,11,18,18.324916
18.326154,215,18,18.326154
18.328510,214,18,18.328510
18.330804,272,18,18.330804
18.331933,200,18,18.331933
18.332839,286,18,18.332839
18.333642,145,18,18.333642
18.333797,325,18,18.333797
18.333857,362,18,18.333857
18.335897,275,18,18.335897
18.335954,81,18,18.335954
18.336021,222,18,18.336021
18.336919,397,18,18.336919
18.338557,116,18,18.338557
18.340058,63,18,18.340058
18.340135,1,18,18.340135
18.340349,167,18,18.340349
18.341059,289,18,18.341059
18.341786,30,18,18.341786
18.342546,147,18,18.342546
18.342739,369,18,18.342739
18.343181,345,18,18.343181
18.345447,134,18,18.345447
18.348039,83,18,18.348039
18.348571,48,18,18.348571
18.353959,78,18,18.353959
18.354304,99,18,18.354304
18.354536,79,18,18.354536
18.356463,315,18,18.356463
18.356964,281,18,18.356964
18.357604,192,18,18.357604
18.360264,299,18,18.360264
18.360715,374,18,18.360715
18.361092,354,18,18.361092
18.362074,138,18,18.362074
18.363439,383,18,18.363439
18.369113,38,18,18.369113
18.369195,69,18,18.369195
18.369341,43,18,18.369341
18.373292,373,18,18.373292
18.373418,341,18,18.373418
18.382497,245,18,18.382497
18.382635,229,18,18.382635
18.385337,298,18,18.385337
18.385545,15,18,18.385545
18.386133,393,18,18.386133
18.386517,372,18,18.386517
18.387342,364,18,18.387342
18.387902,279,18,18.387902
18.390466,243,18,18.390466
18.391045,385,18,18.391045
18.397767,64,18,18.397767
18.398160,294,18,18.398160
18.400918,28,18,18.400918
18.401346,349,18,18.401346
18.403335,154,18,18.403335
18.403511,24,18,18.403511
18.410859,216,18,18.410859
18.411280,37,18,18.411280
18.413412,156,18,18.413412
18.415760,23,18,18.415760
18.416658,278,18,18.416658
18.416909,143,18,18.416909
18.418182,350,18,18.418182
18.419756,8,18,18.419756
18.424170,297,18,18.424170
18.425927,337,18,18.425927
18.426970,34,18,18.426970
18.428151,121,18,18.428151
18.428378,267,18,18.428378
18.435541,233,18,18.435541
18.435551,324,18,18.435551
18.438875,389,18,18.438875
18.439246,185,18,18.439246
18.440053,159,18,18.440053
18.442476,312,18,18.442476
18.442981,67,18,18.442981
18.443632,158,18,18.443632
18.444022,98,18,18.444022
18.444617,109,18,18.444617
18.444644,288,18,18.444644
18.445326,207,18,18.445326
18.445657,290,18,18.445657
18.445761,54,18,18.445761
18.445900,242,18,18.445900
18.446431,115,18,18.446431
18.447432,101,18,18.447432
18.447673,367,18,18.447673
18.448291,254,18,18.448291
18.448535,49,18,18.448535
18.448639,313,18,18.448639
18.449380,247,18,18.449380
18.450051,365,18,18.450051
18.450741,107,18,18.450741
18.453086,131,18,18.453086
18.453177,175,18,18.453177
18.455497,184,18,18.455497
18.455599,311,18,18.455599
18.456996,274,18,18.456996
18.457395,144,18,18.457395
18.458364,57,18,18.458364
18.459046,327,18,18.459046
18.459766,150,18,18.459766
18.462851,203,18,18.462851
18.463440,33,18,18.463440
18.464109,209,18,18.464109
18.465753,396,18,18.465753
18.467651,392,18,18.467651
18.468234,238,18,18.468234
18.468309,353,18,18.468309
18.468609,292,18,18.468609
18.468642,45,18,18.468642
18.468818,221,18,18.468818
18.470391,239,18,18.470391
18.472354,114,18,18.472354
18.478466,225,18,18.478466
18.479154,293,18,18.479154
18.480128,86,18,18.480128
18.483561,105,18,18.483561
18.483630,259,18,18.483630
18.484432,133,18,18.484432
18.484452,40,18,18.484452
18.485038,96,18,18.485038
18.485111,199,18,18.485111
18.486041,142,18,18.486041
18.487495,380,18,18.487495
18.487712,384,18,18.487712
18.487876,94,18,18.487876
18.488401,346,18,18.488401
18.489274,358,18,18.489274
18.489787,89,18,18.489787
18.490820,18,18,18.490820
18.492316,219,18,18.492316
18.492467,253,18,18.492467
18.495571,152,18,18.495571
18.496037,295,18,18.496037
19.000604,291,19,19.000604
19.001339,395,19,19.001339
19.001550,195,19,19.001550
19.002595,198,19,19.002595
19.004256,132,19,19.004256
19.004345,304,19,19.004345
19.004466,248,19,19.004466
19.009650,88,19,19.009650
19.010844,230,19,19.010844
19.010987,270,19,19.010987
19.012264,125,19,19.012264
19.012310,75,19,19.012310
19.012377,399,19,19.012377
19.012472,305,19,19.012472
19.012749,97,19,19.012749
19.013261,102,19,19.013261
19.014550,149,19,19.014550
19.014817,287,19,19.014817
19.016233,13,19,19.016233
19.016451,355,19,19.016451
19.018280,387,19,19.018280
19.018783,218,19,19.018783
19.019825,261,19,19.019825
19.021488,169,19,19.021488
19.022830,21,19,19.022830
19.026254,240,19,19.026254
19.027554,310,19,19.027554
19.027983,5,19,19.027983
19.029435,265,19,19.029435
19.032541,368,19,19.032541
19.035205,318,19,19.035205
19.035224,29,19,19.035224
19.036217,87,19,19.036217
19.039485,382,19,19.039485
19.041029,228,19,19.041029
19.042617,285,19,19.042617
19.043266,6,19,19.043266
19.045116,249,19,19.045116
19.046014,4,19,19.046014
19.046947,357,19,19.046947
19.047810,323,19,19.047810
19.048281,252,19,19.048281
19.048747,336,19,19.048747
19.049239,3,19,19.049239
19.049708,135,19,19.049708
19.049979,260,19,19.049979
19.050016,85,19,19.050016
19.053215,171,19,19.053215
19.056743,226,19,19.056743
19.056908,58,19,19.056908
19.058049,170,19,19.058049
19.060460,166,19,19.060460
19.060530,50,19,19.060530
19.061922,266,19,19.061922
19.065926,77,19,19.065926
19.065952,333,19,19.065952
19.066408,60,19,19.066408
19.068626,231,19,19.068626
19.072143,306,19,19.072143
19.072935,180,19,19.072935
19.074134,120,19,19.074134
19.074239,90,19,19.074239
19.074415,76,19,19.074415
19.076814,129,19,19.076814
19.080197,321,19,19.080197
19.084288,106,19,19.084288
19.085050,344,19,19.085050
19.089705,234,19,19.089705
19.092181,189,19,19.092181
19.093776,191,19,19.093776
19.094531,246,19,19.094531
19.096359,326,19,19.096359
19.097011,376,19,19.097011
19.100182,202,19,19.100182
19.100258,334,19,19.100258
19.100759,71,19,19.100759
19.102783,377,19,19.102783
19.105767,244,19,19.105767
19.107764,92,19,19.107764
19.111329,308,19,19.111329
19.112233,398,19,19.112233
19.113542,140,19,19.113542
19.114132,52,19,19.114132
19.115535,370,19,19.115535
19.116539,339,19,19.116539
19.117631,264,19,19.117631
19.118587,7,19,19.118587
19.119022,178,19,19.119022
19.120773,51,19,19.120773
19.122326,19,19,19.122326
19.123267,173,19,19.123267
19.123523,386,19,19.123523
19.127013,331,19,19.127013
19.128617,46,19,19.128617
19.129351,91,19,19.129351
19.130314,232,19,19.130314
19.133348,223,19,19.133348
19.135557,255,19,19.135557
19.136115,227,19,19.136115
19.136342,119,19,19.136342
19.136504,95,19,19.136504
19.137288,303,19,19.137288
19.138887,100,19,19.138887
19.140576,280,19,19.140576
19.142043,391,19,19.142043
19.143560,168,19,19.143560
19.144888,136,19,19.144888
19.146572,201,19,19.146572
19.148121,66,19,19.148121
19.149822,123,19,19.149822
19.150412,381,19,19.150412
19.150846,317,19,19.150846
19.153688,301,19,19.153688
19.154626,204,19,19.154626
19.155034,22,19,19.155034
19.156377,27,19,19.156377
19.158110,277,19,19.158110
19.158244,172,19,19.158244
19.160283,194,19,19.160283
19.162041,276,19,19.162041
19.162202,62,19,19.162202
19.162559,236,19,19.162559
19.164152,160,19,19.164152
19.164189,348,19,19.164189
19.164771,104,19,19.164771
19.164968,108,19,19.164968
19.166095,314,19,19.166095
19.167815,181,19,19.167815
19.174391,74,19,19.174391
19.175104,322,19,19.175104
19.175935,68,19,19.175935
19.177253,213,19,19.177253
19.177613,296,19,19.177613
19.179054,55,19,19.179054
19.180576,127,19,19.180576
19.180653,183,19,19.180653
19.181581,41,19,19.181581
19.182231,361,19,19.182231
19.184051,26,19,19.184051
19.184745,309,19,19.184745
19.187122,61,19,19.187122
19.187162,20,19,19.187162
19.187376,271,19,19.187376
19.188113,16,19,19.188113
19.189163,84,19,19.189163
19.189678,164,19,19.189678
19.190365,31,19,19.190365
19.190699,269,19,19.190699
19.190880,47,19,19.190880
19.191220,251,19,19.191220
19.191551,153,19,19.191551
19.192619,56,19,19.192619
19.193414,112,19,19.193414
19.194160,320,19,19.194160
19.194434,139,19,19.194434
19.197772,338,19,19.197772
19.198767,42,19,19.198767
19.199830,283,19,19.199830
19.199834,268,19,19.199834
19.201383,217,19,19.201383
19.201609,205,19,19.201609
19.202153,366,19,19.202153
19.202212,161,19,19.202212
19.203461,388,19,19.203461
19.207640,351,19,19.207640
19.207804,352,19,19.207804
19.210922,319,19,19.210922
19.212754,130,19,19.212754
19.212973,356,19,19.212973
19.213472,316,19,19.213472
19.213917,36,19,19.213917
19.215892,211,19,19.215892
19.215997,390,19,19.215997
19.216303,208,19,19.216303
19.216639,235,19,19.216639
19.217078,186,19,19.217078
19.217380,190,19,19.217380
19.218907,379,19,19.218907
19.220333,146,19,19.220333
19.223572,39,19,19.223572
19.223758,82,19,19.223758
19.224071,220,19,19.224071
19.224542,44,19,19.224542
19.227430,141,19,19.227430
19.227949,329,19,19.227949
19.229130,263,19,19.229130
19.230110,124,19,19.230110
19.230503,155,19,19.230503
19.236595,256,19,19.236595
19.237334,188,19,19.237334
19.239877,257,19,19.239877
19.241446,375,19,19.241446
19.241853,262,19,19.241853
19.244755,53,19,19.244755
19.245512,17,19,19.245512
19.248839,35,19,19.248839
19.251355,128,19,19.251355
19.251967,65,19,19.251967
19.254195,258,19,19.254195
19.255314,111,19,19.255314
19.256226,110,19,19.256226
19.256537,10,19,19.256537
19.256880,307,19,19.256880
19.257027,335,19,19.257027
19.258806,187,19,19.258806
19.259821,73,19,19.259821
19.261185,9,19,19.261185
19.261503,193,19,19.261503
19.265044,113,19,19.265044
19.265430,284,19,19.265430
19.267734,378,19,19.267734
19.268137,0,19,19.268137
19.268640,302,19,19.268640
19.269434,371,19,19.269434
19.269537,137,19,19.269537
19.269559,157,19,19.269559
19.271065,165,19,19.271065
19.271229,151,19,19.271229
19.272295,12,19,19.272295
19.272324,162,19,19.272324
19.274181,118,19,19.274181
19.274260,72,19,19.274260
19.275540,332,19,19.275540
19.277681,70,19,19.277681
19.279033,126,19,19.279033
19.280789,282,19,19.280789
19.281392,174,19,19.281392
19.282032,224,19,19.282032
19.285922,363,19,19.285922
19.287606,359,19,19.287606
19.289506,343,19,19.289506
19.289840,328,19,19.289840
19.289956,93,19,19.289956
19.290053,176,19,19.290053
19.290076,14,19,19.290076
19.290444,179,19,19.290444
19.291702,237,19,19.291702
19.292716,340,19,19.292716
19.296040,210,19,19.296040
19.296390,212,19,19.296390
19.298106,241,19,19.298106
19.298651,196,19,19.298651
19.298968,177,19,19.298968
19.304297,347,19,19.304297
19.304494,342,19,19.304494
19.304589,2,19,19.304589
19.305493,394,19,19.305493
19.305874,80,19,19.305874
19.309591,250,19,19.309591
19.310846,163,19,19.310846
19.312679,273,19,19.312679
19.312764,182,19,19.312764
19.312818,103,19,19.312818
19.315563,59,19,19.315563
19.316531,206,19,19.316531
19.316707,300,19,19.316707
19.316965,32,19,19.316965
19.317528,122,19,19.317528
19.319514,117,19,19.319514
19.320012,25,19,19.320012
19.321176,330,19,19.321176
19.321839,360,19,19.321839
19.324299,148,19,19.324299
19.324539,197,19,19.324539
19.324916,11,19,19.324916
